resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,2.75mi Easy Run with Runna ✅,4471.2,1810,1974,24.1,Run,Run,13426877851,2025-01-22T21:25:25Z,2025-01-22T16:25:25Z,(GMT-05:00) America/New_York,-18000.0,,,,3,0,0,1,0,False,False,False,False,everyone,False,,"[42.333409, -71.112581]","[42.334767, -71.111582]",2.47,5.48,True,173.1,182.0,True,True,28.0,3.5,14321561522.0,14321561522,8D04060C-8C32-4B9A-BDB4-9AE397AA92C7.fit,False,2,0,False,142220621,1,a13426877851,iyjaGtl`qLN@HGV@LENDt@BBBPBz@j@h@NJHH?\N~@v@^TZJHHPFVVh@PXD\LHFZFd@FDATBB@N?BB@JJTPEn@DLDbAXNHZZ\RPBJFH?VJVRHNLHJCJDf@M^Ef@JXLb@@FBFCHHN@J?LEJ@FCNDZCj@N`@\HZDDJd@Df@FLAJL~@ADDP@r@X~Ah@fAdA`BH?PFHATJ`@FBC\?l@Gf@Bf@EPNJ?ZLJLVPDCNBRF\@DDL@RAJG^K^?FF@HLFLXTXNDBHdAd@`@BPC\KHM?cAE_@DuAGkA?e@EKCY?c@h@iAHQHG^q@He@?QDM?SJKLYIEY@ECYLUPE?k@^]XKDc@Fm@DG?CEEDM?c@ECEWOOUYWGIQGCCOCMKQEWO]??`@B\?VG\GhAKp@?RKr@C\ETEDCr@Mv@Qf@IDa@LO?GDw@C[BGDMEQBQEE@CEYEIKKAG@CCAIMGGKCGOQCE?Gk@gAGGIOGe@ISEUEk@O}@A_A[qAAWEIOMKOg@Oy@?O@]AG@UG[?MCSMa@MY@WJU@WAMGE@YMGMaA[E@s@e@][Q?q@]G@YEOBIEY?i@EgBc@g@OiDsBO@c@WGMm@UUQSEOQG?o@UK?[IkAIKI[IEEIQQIMKOe@KGSH_@DQF]?]SUIa@i@,2,,80.4,,177.5,288.0,172.0,True,321.3
2,3.75mi Long Run with Roger,6388.6,2743,2886,36.4,Run,Run,13390366957,2025-01-18T17:50:07Z,2025-01-18T12:50:07Z,(GMT-05:00) America/New_York,-18000.0,,,,1,1,0,1,0,False,False,False,False,followers_only,False,,"[42.334397, -71.111078]","[42.335652, -71.109133]",2.329,5.64,True,166.2,179.0,True,True,26.0,3.5,14282094193.0,14282094193,9F88B569-2DC3-40AB-805D-ABA37E0618B9.fit,False,0,0,False,142220621,1,a13390366957,makaGdi`qL~@b@PB^CBGNCBGDCT?NBNd@PJFFXLHFX@FBTAJE`AL\NLJF@`@Tb@\~@VFNH@FFXF`@Rb@b@F@j@XNJhA\P?ZNv@Jn@?\FBEf@BRFF?VFLHBFF@RCN@N@DDNDf@BLAPIFKJGLOZS`@OF@HAL@D^J@DTb@^JFd@Df@XNDb@?NDFHPFb@Vv@N^VTt@Hf@?LGn@@VFN@r@BN?^N`@DXNNBH@\CN@PVxALLFPJLZXLHF@b@DHAP@z@KD@Z@NBRAJED@DJL@NJTFBNDDD?DDFP?LEJE@O`@?MBDGd@?|@Hl@\l@^ZJNDLD@HPNTFFT`@p@j@PHTPNZLPj@jADBH`@Zb@BHXf@JHNPVHv@l@^LN?LIh@Mb@KPCb@MRABED?DCF?FE^Mj@K\ONMNC`@S\Fb@Cb@ORCVMDGTGPFLAdAPFDR?LFZBREl@o@BK@[GkAB]Vw@HGFOFGFKFw@?_@DYl@_BPu@D]Ae@EYUYISMKEMkAiBe@i@Q]KIc@k@[w@y@mAMIi@Ss@@EE]Ba@G_AWg@?u@NUCM@KESE[Om@Me@Sg@IEBCFWZER?HGZARK^o@`AI^GDAJINCRB\?NIFDFJz@@|@Cb@BbAEn@I^MNMH[?a@EYI[McAsA[S]?u@Xg@AKGs@QOKGAAGQMG?KMCS?IDMDi@BGLqAF[Fq@Jg@P}A?gB@SDKEU?]CIEEO@QH{@TKF_@BKAMDWCIDUE[?I?IGQWSUMc@CCIg@Mg@?IW_@Wo@EYIEIQIEQQU[OMmBk@UQUG_AmAQg@Wc@Qk@IMAMGKKg@EEQUC?CGEC[OE?SIk@GK?IDICI?[F_@@E?EGY?e@OW[KCGI_@MCEa@Sc@]OCk@S[Gi@ECGI?QEE@GCUACBg@Ic@FU?k@L[BMHU?CDg@J[RKAk@PMH}@NEDs@TWNm@NGDa@LWEWKGDAHEDUDCOUM]OMO[So@k@IEGGICc@c@[Km@c@KCEBEC{@u@,2,0.0,78.1,,165.4,317.0,165.0,True,453.7
2,Evening Elliptical,0.0,1107,1107,0.0,Elliptical,Elliptical,13375106266,2025-01-17T00:08:47Z,2025-01-16T19:08:47Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,138.1,157.0,True,True,0.0,0.0,14265576846.0,14265576846,1ACD75B3-CE81-43A3-B888-DE46D5EC7E3F.fit,False,0,0,False,142220621,1,a13375106266,,2,,,,,,,,
2,400m Repeats with Runna ✅,2784.9,1502,1590,0.0,Run,Run,13389990936,2025-01-14T22:59:25Z,2025-01-14T17:59:25Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],1.854,3.04,True,169.7,183.0,True,True,0.0,0.0,14281688929.0,14281688929,F4C37E0B-2F64-42BE-9F23-DCB6D1966F99.fit,False,0,0,False,142220621,1,a13389990936,,2,,71.5,,,,,,
2,400m Repeats with Runna ✅,3667.7,1587,1587,0.0,Run,Run,13357060179,2025-01-14T22:57:49Z,2025-01-14T17:57:49Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],2.311,3.18,False,,,False,False,0.0,0.0,14246239859.0,14246239859,f4deddcf-37ee-4981-b4d6-8901ea8ad2e8.fit,False,0,0,False,142220621,1,a13357060179,,2,,,,,,,,
2,Night Weight Training,0.0,2139,2139,0.0,WeightTraining,WeightTraining,13348969954,2025-01-14T03:24:39Z,2025-01-13T22:24:39Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,142.6,166.0,True,True,0.0,0.0,14237562122.0,14237562122,C22E61D1-0CC0-4DCC-9A98-4240632E2A9D.fit,False,0,0,False,142220621,1,a13348969954,,2,,,,,,,,
2,First Long Run with Roger and Perry,6272.7,2658,2879,37.3,Run,Run,13319952074,2025-01-10T22:01:42Z,2025-01-10T17:01:42Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,2,2,0,False,False,False,False,followers_only,False,,"[42.33533, -71.111446]","[42.336119, -71.110101]",2.36,3.64,False,,,False,False,28.5,3.1,14206384603.0,14206384603,95CAA79C-EC99-469F-BDE1-7025FAC48516-activity.fit,False,0,0,False,142220621,1,a13319952074,a|jaGvi`qLHJHZFH`@Z`@PL?\HNHVD^LPJZJJLL@FDH?v@^ZJPNf@VNPJBRTPLj@Vn@^h@NRJL@JDDAPHL?n@JpA?d@DNDLJZLv@j@TJNLT@d@PHDRTD@r@DDBDIDC^E~A\~@@NDz@?TD^NPLL^DHFT@VDRFz@AXLxAXtAHPp@fA@HR^\d@F?HCb@X^Dh@ADC\CR@JAHBXCRBHAFEBJp@TT\B?FLd@Ar@FXCPIf@IZVJRRTHRd@`@NFVAd@Jb@GNKDGDU?w@Ga@Bi@@wAGe@@QEUAc@Di@FQn@gARg@DIJc@D_@HYP_@JIHAN@VLPBRLzA\t@D`@En@?\FFBx@N^@RCNBR?d@Pz@|@n@rALNBLD@NNfAfBZXR`@TVf@z@FDJ\Bt@G\Ut@ITEB]dAIj@?ZCNOf@Yb@Qb@AXFr@AN@VAJGXY\YPS?WIo@KIAWGU?GCYEiAZe@PY?QI[?YDSPYHMHODQJgA^u@HcCl@SCaB{@OQe@{@i@qAEEYm@MQSi@c@]s@_@_@i@O[Y[Ua@i@g@KWM{@Cu@BSDUXi@Q]KKOG@OLYHGLAJBf@VND`@DRGNMNCb@k@Dq@DMLiA?KO_@Kq@DmBEUo@w@c@Wk@QWOe@E]Lm@FKFCAODg@D]?OBS?ICO@[Ae@Oe@i@Ka@CWKQOu@Uo@?Gc@cAMS[UIOE@QOkB[SKKOe@e@KAMOSi@MQCQs@}A_@]YGQACCa@@QKa@AYKCEUGE@MKSGGEe@SQC]UE@c@UEEMGOQ_@Y{@e@OCk@UaAK]?EEOFS?IDG@QDQAs@LSLMNiAx@c@`@SHSNa@`@[f@UZeA^Ob@MDaAi@Yk@WA_@Hi@DWIi@WGEKSYUQSYM[[{@e@G?GCWAUKy@s@EKIG,2,0.0,,,,,,,
2,Rolling 800s with Runna ✅,3265.6,1253,1253,0.0,Run,Run,13312898831,2025-01-10T01:12:07Z,2025-01-09T20:12:07Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],2.606,2.96,False,,,False,False,0.0,0.0,14198786888.0,14198786888,c3495311-f0ee-4d69-9575-3e349d9619bc.fit,False,0,0,False,142220621,1,a13312898831,,2,,,,,,,,
2,400m Repeats with Runna ✅,2693.1,1200,1200,0.0,Run,Run,13295602315,2025-01-08T01:21:09Z,2025-01-07T20:21:09Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],2.244,3.18,False,,,False,False,0.0,0.0,14180281385.0,14180281385,53727254-489f-4053-8ad0-fd20304d73cd.fit,False,0,0,False,142220621,1,a13295602315,,2,,,,,,,,
2,3mi Easy Run with Runna ✅,4839.5,2001,2001,0.0,Run,Run,13286201226,2025-01-07T00:48:27Z,2025-01-06T19:48:27Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.419,2.45,False,,,False,False,0.0,0.0,14170210539.0,14170210539,b03b83cf-22dd-495a-972f-ee6d776c3174.fit,False,0,0,False,142220621,1,a13286201226,,2,0.0,,,,,,,
2,Evening Weight Training,0.0,1262,1262,0.0,WeightTraining,WeightTraining,12887775694,2024-11-12T23:50:47Z,2024-11-12T18:50:47Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,155.5,175.0,True,True,0.0,0.0,13742690871.0,13742690871,CC7C2A41-1CEA-4616-A14A-FEB3AAA02448.fit,False,0,0,False,142220621,1,a12887775694,,2,,,,,,,,
2,Evening Run,2325.6,1254,1259,0.0,Run,Run,12887630643,2024-11-12T23:24:30Z,2024-11-12T18:24:30Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.855,3.56,True,165.3,184.0,True,True,0.0,0.0,13742537907.0,13742537907,81F6642A-BF73-48CD-88B2-90CA026D61B3.fit,False,0,0,False,142220621,1,a12887630643,,2,,,,,,,,
2,Evening Pilates,0.0,634,634,0.0,Workout,Pilates,12825162014,2024-11-05T01:10:10Z,2024-11-04T20:10:10Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,136.8,159.0,True,True,0.0,0.0,13675442424.0,13675442424,68E212F9-004C-473C-BC36-6CC383F65BEB.fit,False,0,0,False,142220621,1,a12825162014,,2,,,,,,,,
2,Evening Run,1829.7,1240,1260,0.0,Run,Run,12825162324,2024-11-05T00:46:48Z,2024-11-04T19:46:48Z,(GMT-05:00) America/Atikokan,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.476,3.62,True,163.6,187.0,True,True,0.0,0.0,13675442427.0,13675442427,D44C52A9-CA91-45E4-89DD-4CD837802D18.fit,False,0,0,False,142220621,1,a12825162324,,2,,,,,,,,
2,Afternoon Run,1896.6,1238,1273,0.0,Run,Run,12807896482,2024-11-02T20:32:24Z,2024-11-02T16:32:24Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.532,3.42,True,163.3,187.0,True,True,0.0,0.0,13656894198.0,13656894198,998FC7CA-88F4-4B41-832A-8BA850E665B9.fit,False,0,0,False,142220621,1,a12807896482,,2,,,,,,,,
2,Evening Pilates,0.0,627,627,0.0,Workout,Pilates,12729850596,2024-10-23T23:43:58Z,2024-10-23T19:43:58Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,125.7,136.0,True,True,0.0,0.0,13572692233.0,13572692233,6154325D-0B23-4F31-8034-46FC29CD1AFB.fit,False,0,0,False,142220621,1,a12729850596,,2,,,,,,,,
2,Evening Walk,2177.0,1246,1246,0.0,Walk,Walk,12729784749,2024-10-23T23:20:50Z,2024-10-23T19:20:50Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.747,3.506,True,164.5,189.0,True,True,0.0,0.0,13572623050.0,13572623050,20B6866E-0C75-4673-B491-F8F19FD8AE35.fit,False,0,0,False,142220621,1,a12729784749,,2,,,,,,,,
2,Evening Walk,1073.3,854,1255,0.0,Walk,Walk,12721804902,2024-10-23T00:18:19Z,2024-10-22T20:18:19Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[42.35568263567984, -71.05559729039669]","[42.36043157055974, -71.05918013490736]",1.257,1.442,True,121.6,138.0,True,True,7.4,0.0,13564078825.0,13564078825,41D31166-97A5-4A22-ABC7-4D8F6B20396D.fit,False,0,0,False,142220621,1,a12721804902,eyoaGjeupL_AFkAEeAB{@JcAZa@Tc@jAQhA[n@o@P,2,,,,,,,,
2,Evening Pilates,0.0,647,647,0.0,Workout,Pilates,12712743661,2024-10-21T23:10:45Z,2024-10-21T19:10:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,132.2,161.0,True,True,0.0,0.0,13554419741.0,13554419741,A4925BF8-11DC-41C6-B914-914ABB796180.fit,False,0,0,False,142220621,1,a12712743661,,2,,,,,,,,
2,Evening Run,2080.9,1211,1211,0.0,Run,Run,12712637283,2024-10-21T22:44:04Z,2024-10-21T18:44:04Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.718,3.606,True,165.7,182.0,True,True,0.0,0.0,13554308277.0,13554308277,A727A2E3-E622-49E2-9B23-6965816AFB30.fit,False,0,0,False,142220621,1,a12712637283,,2,,,,,,,,
2,Evening Pilates,0.0,630,630,0.0,Workout,Pilates,12657047560,2024-10-14T23:01:52Z,2024-10-14T19:01:52Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,123.5,136.0,True,True,0.0,0.0,13494662765.0,13494662765,25E0933F-1F4F-4318-8985-288D4244940D.fit,False,0,0,False,142220621,1,a12657047560,,2,,,,,,,,
2,Evening Run,2215.7,1246,1246,0.0,Run,Run,12657047584,2024-10-14T22:33:20Z,2024-10-14T18:33:20Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.778,3.912,True,162.5,185.0,True,True,0.0,0.0,13494662766.0,13494662766,B85EB495-4B40-4D7B-9E0E-993AB4113F4C.fit,False,0,0,False,142220621,1,a12657047584,,2,,,,,,,,
2,Afternoon Walk,2570.8,2366,5047,126.2,Walk,Walk,12632284981,2024-10-11T20:33:48Z,2024-10-11T16:33:48Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[45.50419829785824, -73.57174177654088]","[45.518938126042485, -73.59411466866732]",1.087,2.591,True,132.6,156.0,True,True,190.0,0.0,13467931281.0,13467931281,E379458E-6CC8-4886-BDB8-F960F85F35CE.fit,False,0,0,False,142220621,1,a12632284981,kvvtGx|``MaBhEa@rAiBhEo@nAsAxEm@nAWdAg@z@_B`DQxAk@v@Q\IJ_@`AC@MVI^Gb@Kb@QPUl@SJSVUj@CNO\w@\k@\QDu@VKFOPNCLO?HEVAtAGZMRQPIDS@?\CPUXKB@DNFJTLHHVHHDhAHd@LTB|@C|@GVE\K\Kv@Oj@Sf@Ad@AJ[t@a@tASzA@LFLHj@BZGl@Jp@?XF^r@rAP~@NNLZH^Ah@If@?PG\?XCXMf@E^Qh@O`AAj@NtAL_@?u@DSFK?WPc@ZYDM?OTk@AM@ED?AACBBG@HC?BA@@ABBACCC@DAA@EEDH?CA@@CE?B@C@@RYv@B^Ox@KZORX^@GQQDIDBIb@m@tBu@|DUt@_@r@WZMJ]LQ@a@?OAOEYSe@o@o@wAk@iBg@sBkCmNAYDoARoA^qAj@}AJg@Bc@C_@MWIEOCO?i@Lm@^k@j@s@jAgB`Ea@p@OTIFAE@Ih@aBVm@GTFX?JGJUDk@Ia@Oi@]eAy@sAoAEAC@WW_@UOAEBMN@Za@x@iDvJ,2,,,,,,,,
2,Evening Walk,1878.9,1553,1892,16.2,Walk,Walk,12625657386,2024-10-10T23:37:49Z,2024-10-10T19:37:49Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[45.51736149005592, -73.56295678764582]","[45.50805715844035, -73.55236273258924]",1.21,3.371,True,113.2,140.0,True,True,16.2,0.0,13460771263.0,13460771263,10CBAE1D-9B36-4688-B8A1-3463EF8E1E1D.fit,False,0,0,False,142220621,1,a12625657386,m}xtGtn~_M|BgGtIyV`A_D\uA`AcD^o@b@iAZsAZwDpAoGd@_@|BVj@@f@y@ZbBDBt@XbABx@Lz@Vz@PpBr@,2,,,,,,,,
2,Evening Pilates,0.0,633,633,0.0,Workout,Pilates,12617464413,2024-10-09T22:36:59Z,2024-10-09T18:36:59Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,134.0,155.0,True,True,0.0,0.0,13451996979.0,13451996979,670177B5-AF71-44BA-BED3-C869671FC4FE.fit,False,0,0,False,142220621,1,a12617464413,,2,,,,,,,,
2,Evening Run,2441.7,1250,1250,0.0,Run,Run,12617388867,2024-10-09T22:12:33Z,2024-10-09T18:12:33Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.953,3.938,True,165.3,188.0,True,True,0.0,0.0,13451918016.0,13451918016,F105F80F-CAB7-41B0-99B9-BCBAFA00F318.fit,False,0,0,False,142220621,1,a12617388867,,2,,,,,,,,
2,Evening Pilates,0.0,642,642,0.0,Workout,Pilates,12601749093,2024-10-08T00:05:05Z,2024-10-07T20:05:05Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,146.7,167.0,True,True,0.0,0.0,13435276119.0,13435276119,D70BA55F-F005-4ADD-A095-3160E1E09D87.fit,False,0,0,False,142220621,1,a12601749093,,2,,,,,,,,
2,Evening Run,2298.2,1246,1246,0.0,Run,Run,12601690981,2024-10-07T23:41:26Z,2024-10-07T19:41:26Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.844,4.028,True,171.9,193.0,True,True,0.0,0.0,13435215177.0,13435215177,7BDE003D-332E-495F-803C-1B13CA7BDB7D.fit,False,0,0,False,142220621,1,a12601690981,,2,,,,,,,,
2,Afternoon Run,1867.7,1143,1146,0.0,Run,Run,12584511686,2024-10-05T21:13:01Z,2024-10-05T17:13:01Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.634,3.466,True,168.1,189.0,True,True,0.0,0.0,13416999037.0,13416999037,94A74BFC-6685-485C-A552-380C2F0884F8.fit,False,0,0,False,142220621,1,a12584511686,,2,,,,,,,,
2,Afternoon Run,11.9,115,120,0.0,Run,Run,12584338333,2024-10-05T21:10:26Z,2024-10-05T17:10:26Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.103,0.79,True,106.6,127.0,True,True,0.0,0.0,13416898466.0,13416898466,B0D04114-7ED5-457E-A46D-1BE5B554227B.fit,False,0,0,False,142220621,1,a12584338333,,2,,,,,,,,
2,Afternoon Walk,2001.6,1643,2112,8.8,Walk,Walk,12574792922,2024-10-04T19:00:37Z,2024-10-04T15:00:37Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[42.33556279912591, -71.10854107886553]","[42.34045338816941, -71.08952237293124]",1.218,2.59,True,118.7,130.0,True,True,6.6,0.0,13407248339.0,13407248339,136997AF-AE98-4CCE-A433-BDC844CD4E7A.fit,False,0,0,False,142220621,1,a12574792922,yokaGjb_qLn@mAIwAYkAVy@n@kAHiAQgAc@yAg@uAsA}FYyA_AkD_@kAiAsCg@sBQc@UsA[iA}DaNc@gB[_A]s@Kg@y@iCYqAY}@mB}G,2,,,,,,,,
2,Evening Pilates,0.0,640,640,0.0,Workout,Pilates,12574792677,2024-10-04T00:04:19Z,2024-10-03T20:04:19Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,122.0,147.0,True,True,0.0,0.0,13407248109.0,13407248109,2F06631A-4FBF-4AFB-BF56-350F196AB651.fit,False,0,0,False,142220621,1,a12574792677,,2,,,,,,,,
